format,path,dist,M,N,K,tile,tflops_median,tflops_min,tflops_max,tflops_mean,ms_median,rel,maxabs,p99,n_runs
INT8,LUT,"U(-1,1)",8,7168,7168,64x256x16_w8_v11,1.210,1.210,1.220,1.214,0.6770,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x256x16_w4f4_v11,1.040,1.040,1.050,1.044,0.7880,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x256x16_w4f4_v11,0.460,0.460,0.460,0.460,1.7930,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,32x128x16_w4_v11,1.580,1.570,1.590,1.578,0.5220,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,32x256x16_w8_v11,1.320,1.310,1.330,1.320,0.6230,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,32x128x32_w4_v11,2.290,2.290,2.300,2.292,0.3590,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,192x128x16_w4_v11,0.920,0.910,0.920,0.918,0.8970,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,256x128x16_w4_v11,0.390,0.390,0.390,0.390,2.1000,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x128x16_w2f4_v11,1.140,1.130,1.140,1.136,0.7230,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x128x32_w2f4_v11,1.130,1.130,1.130,1.130,0.7290,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,32x128x16_w2f4_v11,1.250,1.250,1.260,1.252,0.6580,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x128x32_w4_v10s_ks1,1.030,1.030,1.030,1.030,0.8000,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x128x32_w4_v10s_ks2,1.450,1.450,1.450,1.450,0.5670,2.621e-04,3.157e-02,1.863e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x128x32_w4_v10s_ks4,1.430,1.420,1.430,1.428,0.5760,2.620e-04,3.156e-02,1.860e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x128x32_w4_v10s_ks8,1.840,1.840,1.840,1.840,0.4470,2.620e-04,3.155e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x128x32_w4_v10s_ks2,2.110,2.100,2.110,2.108,0.3900,2.621e-04,3.157e-02,1.863e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x128x32_w4_v10s_ks4,2.460,2.450,2.460,2.458,0.3340,2.620e-04,3.156e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x128x32_w4_v10s_ks8,2.840,2.830,2.840,2.836,0.2900,2.620e-04,3.155e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x64x32_w4_v10s_ks2,2.160,2.150,2.170,2.158,0.3800,2.621e-04,3.157e-02,1.863e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x64x32_w4_v10s_ks4,1.930,1.910,1.950,1.934,0.4250,2.620e-04,3.156e-02,1.860e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x64x32_w4_v10s_ks8,2.170,2.140,2.190,2.168,0.3780,2.620e-04,3.155e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x256x32_w8_v10s_ks2,1.970,1.960,1.970,1.968,0.4180,2.621e-04,3.157e-02,1.863e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x256x32_w8_v10s_ks4,2.250,2.240,2.250,2.246,0.3650,2.620e-04,3.156e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x128x32_cutlass_p1,2.150,1.970,2.160,2.116,0.3820,2.621e-04,3.159e-02,1.864e-02,5
INT8,BITSHIFT,"U(-1,1)",8,7168,7168,128x128x32_cutlass_p1,2.110,1.990,2.120,2.084,0.3900,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x128x32_cutlass_p1,2.120,1.970,2.140,2.096,0.3880,2.621e-04,3.159e-02,1.864e-02,5
INT8,BITSHIFT,"U(-1,1)",8,7168,7168,64x128x32_cutlass_p1,2.140,2.020,2.180,2.128,0.3850,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x64x32_cutlass_p1,2.100,2.080,2.110,2.098,0.3910,2.621e-04,3.159e-02,1.864e-02,5
INT8,BITSHIFT,"U(-1,1)",8,7168,7168,128x64x32_cutlass_p1,2.190,2.080,2.200,2.166,0.3750,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,16x64x32_w4,2.200,2.190,2.220,2.204,1.4920,2.600e-04,3.285e-02,1.890e-02,5
INT8,BITSHIFT,"U(-1,1)",32,7168,7168,16x64x32_w4,2.710,2.700,2.710,2.706,1.2150,1.850e-04,2.502e-02,1.363e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,16x128x32_w8,2.140,2.140,2.150,2.142,1.5340,2.600e-04,3.285e-02,1.890e-02,5
INT8,BITSHIFT,"U(-1,1)",32,7168,7168,16x128x32_w8,2.190,2.190,2.190,2.190,1.5010,1.850e-04,2.502e-02,1.363e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,16x128x32_w4f2,1.290,1.290,1.290,1.290,2.5470,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,16x256x32_w4f4,0.700,0.700,0.700,0.700,4.6980,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x64x32_w4_v1,1.460,1.450,1.460,1.458,2.2550,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x32_w4_v1,1.100,1.100,1.100,1.100,2.9830,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x256x32_w4_v1,0.480,0.480,0.490,0.482,6.8140,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x256x32_w8_v1,0.990,0.990,0.990,0.990,3.3230,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v1,1.880,1.880,1.880,1.880,1.7500,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x32_w4_v1,1.210,1.210,1.210,1.210,2.7160,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x64x32_w4_v2,2.650,2.650,2.650,2.650,1.2420,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x32_w4_v2,3.020,3.020,3.030,3.022,1.0880,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x256x32_w4_v2,1.450,1.450,1.450,1.450,2.2740,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x256x32_w8_v2,2.310,2.310,2.320,2.312,1.4220,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v2,3.850,3.840,3.850,3.846,0.8540,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x32_w4_v2,4.100,4.090,4.110,4.100,0.8020,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x64x32_w4_v3,3.590,3.590,3.590,3.590,0.9160,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x32_w4_v3,3.730,3.730,3.750,3.736,0.8810,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v3,5.890,5.770,5.920,5.874,0.5580,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x32_w4_v3,5.160,5.150,5.170,5.160,0.6370,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,32x128x32_w4_v3_b1,5.370,5.360,5.400,5.374,0.6120,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,32x64x32_w4_v3_b1,6.400,6.370,6.420,6.396,0.5140,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,32x256x32_w8_v3_b1,4.660,4.660,4.660,4.660,0.7060,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x32_w8_v3_b1alt,3.280,3.270,3.290,3.278,1.0040,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x32_w8_v3_b1alt,4.960,4.960,4.970,4.964,0.6630,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x64x32_w4_v4,3.460,3.440,3.460,3.454,0.9500,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x32_w4_v4,3.730,3.730,3.750,3.736,0.8810,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v4,5.420,5.400,5.420,5.416,0.6070,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x32_w4_v4,5.030,5.030,5.060,5.042,0.6530,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x64x32_w4_v5,3.480,3.480,3.490,3.484,0.9440,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x32_w4_v5,3.730,3.730,3.730,3.730,0.8820,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v5,5.380,5.380,5.390,5.384,0.6110,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x32_w4_v5,5.110,5.110,5.120,5.112,0.6440,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x64_w4_v6,2.860,2.860,2.870,2.864,1.1490,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x64x64_w4_v6,2.110,2.110,2.120,2.112,1.5590,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x64_w4_v6,4.130,4.130,4.160,4.140,0.7960,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x64x64_w4_v6,3.730,3.710,3.730,3.724,0.8820,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x32_w4_v7,5.110,5.100,5.130,5.114,0.6430,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v7,5.940,5.850,5.970,5.926,0.5540,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,32x128x32_w4_v7,5.400,5.390,5.420,5.404,0.6090,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,32x64x32_w4_v7,6.420,6.410,6.430,6.418,0.5130,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x64x32_w4_v8,3.610,3.600,3.610,3.606,0.9110,5.471e-03,2.028e+00,5.974e-01,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x32_w4_v8,3.800,3.790,3.820,3.802,0.8650,5.471e-03,2.028e+00,5.974e-01,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v8,6.020,6.010,6.030,6.020,0.5460,5.471e-03,2.028e+00,5.974e-01,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x32_w4_v8,5.140,5.130,5.160,5.142,0.6400,5.471e-03,2.028e+00,5.974e-01,5
INT8,LUT,"U(-1,1)",32,7168,7168,32x128x32_w4_v8,5.260,5.250,5.280,5.264,0.6250,5.471e-03,2.028e+00,5.974e-01,5
INT8,LUT,"U(-1,1)",32,7168,7168,32x64x32_w4_v8,6.440,6.420,6.440,6.436,0.5110,5.471e-03,2.028e+00,5.974e-01,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x32_w4_v9_ck2,3.650,3.630,3.660,3.648,0.9000,7.091e-01,1.770e+02,9.233e+01,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x32_w4_v9_ck4,3.730,3.730,3.730,3.730,0.8820,7.092e-01,1.770e+02,9.232e+01,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x32_w4_v9_ck8,3.730,3.730,3.730,3.730,0.8820,7.094e-01,1.770e+02,9.231e+01,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x32_w4_v9_ck4,5.030,5.010,5.040,5.028,0.6530,7.092e-01,1.770e+02,9.232e+01,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v9_ck4,5.860,5.830,5.890,5.860,0.5610,7.092e-01,1.770e+02,9.232e+01,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x32_w4_v10,3.750,3.740,3.790,3.760,0.8760,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x64x32_w4_v10,3.540,3.540,3.550,3.542,0.9280,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x32_w4_v10,5.260,5.260,5.280,5.266,0.6250,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v10,5.620,5.620,5.630,5.624,0.5850,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x256x32_w8_v10,3.810,3.810,3.810,3.810,0.8630,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x32_w4_v11,4.510,4.500,4.510,4.506,0.7300,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x32_w4_v11,6.350,6.340,6.360,6.352,0.5180,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x256x32_w8_v11,1.700,1.700,1.710,1.704,1.9340,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x256x32_w8_v11,4.330,4.330,4.350,4.334,0.7600,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x16_w4_v11,4.200,4.190,4.210,4.200,0.7830,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x16_w4_v11,4.790,4.780,4.800,4.790,0.6870,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x256x16_w8_v11,1.620,1.620,1.640,1.628,2.0250,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x256x16_w8_v11,4.320,4.300,4.340,4.318,0.7620,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x256x16_w4f4_v11,3.690,3.680,3.700,3.688,0.8920,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x256x16_w4f4_v11,1.750,1.740,1.750,1.748,1.8830,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,32x128x16_w4_v11,5.420,5.410,5.440,5.422,0.6070,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,32x256x16_w8_v11,4.870,4.860,4.900,4.876,0.6750,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,32x128x32_w4_v11,6.370,6.350,6.400,6.374,0.5170,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,192x128x16_w4_v11,3.400,3.390,3.410,3.400,0.9670,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,256x128x16_w4_v11,1.490,1.480,1.490,1.488,2.2120,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x16_w2f4_v11,4.150,4.140,4.160,4.150,0.7930,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x32_w2f4_v11,4.470,4.450,4.470,4.462,0.7360,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,32x128x16_w2f4_v11,3.780,3.740,3.860,3.784,0.8700,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x32_w4_v10s_ks1,3.750,3.740,3.760,3.750,0.8760,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x32_w4_v10s_ks2,5.720,5.720,5.730,5.724,0.5750,2.600e-04,3.288e-02,1.891e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x32_w4_v10s_ks4,5.680,5.650,5.690,5.674,0.5790,2.600e-04,3.289e-02,1.891e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x32_w4_v10s_ks8,7.230,7.220,7.240,7.230,0.4550,2.600e-04,3.291e-02,1.892e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x32_w4_v10s_ks2,8.020,7.990,8.040,8.018,0.4100,2.600e-04,3.288e-02,1.891e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x32_w4_v10s_ks4,9.450,9.380,9.460,9.430,0.3480,2.600e-04,3.289e-02,1.891e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x32_w4_v10s_ks8,10.740,10.720,10.740,10.734,0.3060,2.600e-04,3.291e-02,1.892e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v10s_ks2,8.450,8.440,8.460,8.450,0.3890,2.600e-04,3.288e-02,1.891e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v10s_ks4,7.500,7.400,7.620,7.496,0.4380,2.600e-04,3.289e-02,1.891e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v10s_ks8,8.300,8.240,8.450,8.326,0.3960,2.600e-04,3.291e-02,1.892e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x256x32_w8_v10s_ks2,7.300,7.280,7.300,7.296,0.4500,2.600e-04,3.288e-02,1.891e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x256x32_w8_v10s_ks4,8.510,8.510,8.550,8.522,0.3860,2.600e-04,3.289e-02,1.891e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x32_cutlass_p1,7.950,7.940,8.430,8.052,0.4140,2.600e-04,3.285e-02,1.890e-02,5
INT8,BITSHIFT,"U(-1,1)",32,7168,7168,128x128x32_cutlass_p1,8.070,7.810,8.450,8.084,0.4080,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x32_cutlass_p1,7.980,7.930,8.550,8.116,0.4120,2.600e-04,3.285e-02,1.890e-02,5
INT8,BITSHIFT,"U(-1,1)",32,7168,7168,64x128x32_cutlass_p1,8.260,8.050,8.780,8.336,0.3980,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x64x32_cutlass_p1,8.220,7.750,8.570,8.220,0.4000,2.600e-04,3.285e-02,1.890e-02,5
INT8,BITSHIFT,"U(-1,1)",32,7168,7168,128x64x32_cutlass_p1,8.280,7.950,8.580,8.278,0.3970,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,16x64x32_w4,4.110,4.100,4.120,4.112,1.6000,2.596e-04,3.949e-02,1.861e-02,5
INT8,BITSHIFT,"U(-1,1)",64,7168,7168,16x64x32_w4,3.620,3.620,3.630,3.624,1.8150,1.849e-04,2.502e-02,1.358e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,16x128x32_w8,4.000,3.950,4.010,3.988,1.6450,2.596e-04,3.949e-02,1.861e-02,5
INT8,BITSHIFT,"U(-1,1)",64,7168,7168,16x128x32_w8,3.530,3.460,3.530,3.510,1.8630,1.849e-04,2.502e-02,1.358e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,16x128x32_w4f2,2.530,2.510,2.540,2.526,2.5960,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,16x256x32_w4f4,1.440,1.420,1.440,1.434,4.5800,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x64x32_w4_v1,2.840,2.810,2.840,2.828,2.3190,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x128x32_w4_v1,2.150,2.140,2.150,2.146,3.0660,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x256x32_w4_v1,0.910,0.900,0.910,0.908,7.2320,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x256x32_w8_v1,1.970,1.960,1.980,1.968,3.3310,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x64x32_w4_v1,3.630,3.620,3.630,3.628,1.8110,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x128x32_w4_v1,2.330,2.320,2.330,2.328,2.8240,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x64x32_w4_v2,4.880,4.870,4.880,4.876,1.3490,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x128x32_w4_v2,5.290,5.280,5.290,5.288,1.2430,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x256x32_w4_v2,2.810,2.800,2.810,2.808,2.3410,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x256x32_w8_v2,4.470,4.460,4.470,4.468,1.4700,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x64x32_w4_v2,7.480,7.450,7.490,7.472,0.8800,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x128x32_w4_v2,7.080,7.070,7.110,7.084,0.9290,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x64x32_w4_v3,7.110,7.100,7.130,7.110,0.9250,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x128x32_w4_v3,7.440,7.440,7.450,7.442,0.8830,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x64x32_w4_v3,10.700,10.200,10.730,10.602,0.6150,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x128x32_w4_v3,9.900,9.890,9.910,9.900,0.6640,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,32x128x32_w4_v3_b1,10.460,10.440,10.460,10.456,0.6280,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,32x64x32_w4_v3_b1,12.420,12.380,12.430,12.412,0.5300,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,32x256x32_w8_v3_b1,9.420,9.390,9.430,9.414,0.6980,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x128x32_w8_v3_b1alt,6.400,6.380,6.400,6.394,1.0280,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x128x32_w8_v3_b1alt,8.810,8.790,8.830,8.812,0.7460,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x64x32_w4_v4,6.850,6.840,6.860,6.850,0.9600,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x128x32_w4_v4,7.440,7.430,7.450,7.442,0.8830,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x64x32_w4_v4,10.590,10.580,10.600,10.588,0.6210,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x128x32_w4_v4,9.850,9.840,9.870,9.852,0.6680,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x64x32_w4_v5,6.880,6.870,6.890,6.880,0.9560,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x128x32_w4_v5,7.400,7.400,7.410,7.404,0.8880,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x64x32_w4_v5,10.530,10.490,10.540,10.522,0.6240,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x128x32_w4_v5,9.840,9.840,9.850,9.842,0.6680,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x128x64_w4_v6,5.570,5.570,5.580,5.572,1.1800,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x64x64_w4_v6,4.190,4.180,4.200,4.190,1.5680,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x128x64_w4_v6,7.960,7.940,8.000,7.966,0.8260,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x64x64_w4_v6,7.400,7.380,7.410,7.398,0.8890,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x128x32_w4_v7,9.930,9.900,9.930,9.922,0.6630,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x64x32_w4_v7,10.850,10.800,10.890,10.852,0.6060,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,32x128x32_w4_v7,10.440,10.400,10.450,10.432,0.6300,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,32x64x32_w4_v7,12.150,12.110,12.170,12.140,0.5410,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x64x32_w4_v8,7.140,7.110,7.140,7.132,0.9220,5.469e-03,2.259e+00,6.036e-01,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x128x32_w4_v8,7.560,7.520,7.610,7.562,0.8700,5.469e-03,2.259e+00,6.036e-01,5
